"TrialName","WID","ExpCostCondition","TimeCostCondition","Accurate","ShotAngle","ScoreEarned","NumExperiments","PlayTime","ShotTime","ScoreRemaining","WasIntro","TrialOrder","TimedOutShot","ScoreOut","FocusLost","ExpCost","ReconstructedTime","GuessPct"
"easy_5","worker_51","Costly",6,"True",-2.29321482776,30,2,6138,1143,30,"False",11,"False","False","False",20,5,0.34
"easy_5","worker_65","Costly",6,"True",-0.220061702634,64,1,3335,1049,64,"False",10,"False","False","False",20,2.66666666666667,0.34
"easy_5","worker_63","Costly",6,"False",-1.33198661687,-10,0,4644,1599,93,"False",12,"False","False","False",20,1.16666666666667,0.34
"easy_5","worker_14","Cheap",6,"True",1.94949602114,92,0,5170,1800,92,"False",12,"False","False","False",10,1.33333333333333,0.34
"easy_5","worker_0","Cheap",6,"False",1.35212738092,-10,2,9628,1014,57,"False",12,"False","False","False",10,3.83333333333333,0.34
"easy_5","worker_22","Cheap",6,"False",1.64920666553,-10,0,2460,960,86,"False",15,"False","False","False",10,2.33333333333333,0.34
"easy_5","worker_44","Costly",6,"True",-2.3223909465,95,0,1084,848,95,"False",9,"False","False","False",20,0.833333333333333,0.34
"easy_5","worker_15","Costly",6,"True",-1.24073571439,95,0,905,2156,95,"False",17,"False","False","False",20,0.833333333333333,0.34
"easy_5","worker_18","Cheap",6,"False",-1.38981965263,-10,0,2028,2463,89,"False",15,"False","False","False",10,1.83333333333333,0.34
"easy_5","worker_45","Cheap",6,"False",-2.12739564481,-10,0,857,1038,96,"False",13,"False","False","False",10,0.666666666666667,0.34
"easy_5","worker_16","Cheap",6,"False",-1.16882338803,-10,0,7379,2496,86,"False",8,"False","False","False",10,2.33333333333333,0.34
"easy_5","worker_3","Costly",6,"False",-1.0568766458,-10,1,5084,2062,57,"False",3,"False","False","False",20,3.83333333333333,0.34
"easy_5","worker_31","Costly",6,"False",-1.37449366268,-10,0,6456,1718,88,"False",9,"False","False","False",20,2,0.34
"easy_5","worker_23","Costly",6,"True",-2.24818276549,88,0,2176,1447,88,"False",3,"False","False","False",20,2,0.34
"easy_5","worker_28","Cheap",6,"True",1.24491356451,93,0,1224,1661,93,"False",0,"False","False","False",10,1.16666666666667,0.34
"easy_5","worker_8","Cheap",6,"True",1.83189262696,5,6,12584,960,5,"False",13,"False","False","False",10,5.83333333333333,0.34
"easy_5","worker_21","Costly",6,"False",2.03660375965,-10,1,5145,1398,58,"False",17,"False","False","False",20,3.66666666666667,0.34
"easy_5","worker_1","Costly",6,"False",1.30141986215,-10,0,537,2164,98,"False",10,"False","False","False",20,0.333333333333333,0.34
"easy_5","worker_60","Cheap",6,"True",-1.20817634917,68,1,5567,1061,68,"False",8,"False","False","False",10,3.66666666666667,0.34
"easy_5","worker_17","Costly",6,"True",1.31403459895,78,0,3781,1007,78,"False",14,"False","False","False",20,3.66666666666667,0.34
"easy_5","worker_11","Cheap",6,"True",-2.33397592487,26,3,10905,900,26,"False",12,"False","False","False",10,7.33333333333333,0.34
"easy_5","worker_32","Cheap",6,"False",-1.30353722864,-10,1,5184,1157,65,"False",15,"False","False","False",10,4.16666666666667,0.34
"easy_5","worker_27","Costly",6,"True",-1.2701508177,22,2,8881,1121,22,"False",7,"False","False","False",20,6.33333333333333,0.34
"easy_5","worker_26","Cheap",6,"False",1.37730191751,-10,5,13302,1351,0,"False",8,"False","True","False",10,8.33333333333333,0.34
"easy_5","worker_47","Cheap",6,"True",1.23622031162,71,1,4110,1412,71,"False",15,"False","False","False",10,3.16666666666667,0.34
"easy_5","worker_62","Cheap",6,"True",1.3475849073,92,0,1523,1044,92,"False",9,"False","False","False",10,1.33333333333333,0.34
"easy_5","worker_53","Cheap",6,"False",-1.2953702231,-10,0,1458,2367,92,"False",3,"False","False","False",10,1.33333333333333,0.34
"easy_5","worker_67","Costly",6,"True",-1.26146749372,95,0,999,2174,95,"False",1,"False","False","False",20,0.833333333333333,0.34
"easy_5","worker_19","Costly",6,"True",-1.23232492286,88,0,2146,1608,88,"False",4,"False","False","False",20,2,0.34
"easy_5","worker_4","Costly",6,"True",2.30721408927,95,0,1013,1079,95,"False",14,"False","False","False",20,0.833333333333333,0.34
"easy_5","worker_57","Costly",6,"False",-1.33642031472,-10,0,676,1591,97,"False",5,"False","False","False",20,0.5,0.34
"easy_5","worker_56","Cheap",6,"True",-1.1247874616,53,2,7160,752,53,"False",17,"False","False","False",10,4.5,0.34
"easy_5","worker_59","Cheap",6,"False",-1.30203622128,-10,0,1945,1658,89,"False",16,"False","False","False",10,1.83333333333333,0.34
"easy_5","worker_50","Cheap",6,"True",-1.22657764381,84,0,2808,1063,84,"False",4,"False","False","False",10,2.66666666666667,0.34
"easy_5","worker_13","Costly",6,"False",1.7496553177,-10,1,4757,1684,59,"False",0,"False","False","False",20,3.5,0.34
"easy_5","worker_20","Cheap",6,"True",-1.36211456446,41,1,9490,2196,41,"False",0,"False","False","False",10,8.16666666666667,0.34
"easy_5","worker_64","Cheap",6,"False",-3.05958520806,-10,0,788,1170,96,"False",17,"False","False","False",10,0.666666666666667,0.34
"easy_5","worker_2","Cheap",6,"True",-1.28006207554,91,0,1664,2374,91,"False",2,"False","False","False",10,1.5,0.34
"easy_6","worker_51","Costly",6,"True",0.971200039826,87,0,2276,990,87,"False",3,"False","False","False",20,2.16666666666667,0.73
"easy_6","worker_63","Costly",6,"True",1.05100170421,93,0,1299,1176,93,"False",7,"False","False","False",20,1.16666666666667,0.73
"easy_6","worker_25","Cheap",6,"True",1.16023887875,96,0,2269,705,96,"False",15,"False","False","False",10,0.666666666666667,0.73
"easy_6","worker_67","Costly",6,"True",-0.0144917390655,94,0,1162,1275,94,"False",0,"False","False","False",20,1,0.73
"easy_6","worker_19","Costly",6,"True",0.144050234912,86,0,2418,791,86,"False",16,"False","False","False",20,2.33333333333333,0.73
"easy_6","worker_12","Cheap",6,"True",0.304992346814,100,0,182,775,100,"False",14,"False","False","False",10,0,0.73
"easy_6","worker_7","Costly",6,"True",1.42516794622,31,2,5826,990,31,"False",10,"False","False","False",20,4.83333333333333,0.73
"easy_6","worker_8","Cheap",6,"True",0.53264360723,95,0,1013,381,95,"False",9,"False","False","False",10,0.833333333333333,0.73
"easy_6","worker_59","Cheap",6,"True",0.894210368215,91,0,1616,1711,91,"False",8,"False","False","False",10,1.5,0.73
"easy_6","worker_18","Cheap",6,"True",1.44292640823,92,0,1583,888,92,"False",3,"False","False","False",10,1.33333333333333,0.73
"easy_6","worker_26","Cheap",6,"True",1.46406065415,79,1,2175,824,79,"False",10,"False","False","False",10,1.83333333333333,0.73
"easy_6","worker_13","Costly",6,"True",0.772495702198,88,0,2134,944,88,"False",17,"False","False","False",20,2,0.73
"easy_6","worker_32","Cheap",6,"True",1.21202565652,89,0,1955,1685,89,"False",4,"False","False","False",10,1.83333333333333,0.73
"easy_6","worker_64","Cheap",6,"True",1.30723244321,96,0,859,784,96,"False",0,"False","False","False",10,0.666666666666667,0.73
"easy_6","worker_22","Cheap",6,"True",1.6195381781,93,0,1396,1904,93,"False",12,"False","False","False",10,1.16666666666667,0.73
"easy_6","worker_65","Costly",6,"True",0.943488134519,92,0,1511,655,92,"False",15,"False","False","False",20,1.33333333333333,0.73
"easy_6","worker_50","Cheap",6,"True",0.923205261257,93,0,1335,783,93,"False",6,"False","False","False",10,1.16666666666667,0.73
"easy_6","worker_45","Cheap",6,"True",0.630401421474,93,0,1258,836,93,"False",5,"False","False","False",10,1.16666666666667,0.73
"easy_6","worker_17","Costly",6,"True",0.2291534896,84,0,2783,2507,84,"False",4,"False","False","False",20,2.66666666666667,0.73
"easy_6","worker_11","Cheap",6,"True",0.933247528656,95,0,1085,854,95,"False",8,"False","False","False",10,0.833333333333333,0.73
"easy_6","worker_31","Costly",6,"True",0.329729108499,94,0,4003,1090,94,"False",5,"False","False","False",20,1,0.73
"easy_6","worker_55","Cheap",6,"True",0.399683994034,87,0,2567,813,87,"False",2,"False","False","False",10,2.16666666666667,0.73
"easy_6","worker_48","Cheap",6,"True",0.703946119092,92,0,1457,1138,92,"False",10,"False","False","False",10,1.33333333333333,0.73
"easy_6","worker_52","Costly",6,"True",0.704927152132,92,0,1441,1518,92,"False",7,"False","False","False",20,1.33333333333333,0.73
"easy_6","worker_4","Costly",6,"True",1.62431659525,95,0,924,800,95,"False",12,"False","False","False",20,0.833333333333333,0.73
"easy_6","worker_68","Cheap",6,"True",1.78373467637,90,0,1837,947,90,"False",15,"False","False","False",10,1.66666666666667,0.73
"easy_6","worker_10","Costly",6,"True",1.45414089135,95,0,1087,1000,95,"False",15,"False","False","False",20,0.833333333333333,0.73
"easy_6","worker_20","Cheap",6,"True",0.445131206933,81,0,3323,1354,81,"False",11,"False","False","False",10,3.16666666666667,0.73
"easy_6","worker_0","Cheap",6,"False",-0.76785610334,-10,7,6441,316,0,"False",3,"False","True","False",10,5,0.73
"easy_6","worker_44","Costly",6,"True",1.7126933814,96,0,897,935,96,"False",0,"False","False","False",20,0.666666666666667,0.73
"easy_6","worker_57","Costly",6,"True",0.781839459559,96,0,2301,767,96,"False",7,"False","False","False",20,0.666666666666667,0.73
"easy_6","worker_62","Cheap",6,"True",1.63453963933,96,0,900,658,96,"False",17,"False","False","False",10,0.666666666666667,0.73
"easy_6","worker_24","Costly",6,"True",0.602150941635,87,0,2292,1080,87,"False",6,"False","False","False",20,2.16666666666667,0.73
"easy_6","worker_56","Cheap",6,"True",0.842604400577,80,1,2129,426,80,"False",15,"False","False","False",10,1.66666666666667,0.73
"easy_6","worker_1","Costly",6,"True",0.274969667984,91,0,1624,647,91,"False",0,"False","False","False",20,1.5,0.73
"easy_6","worker_14","Cheap",6,"True",0.622824587587,93,0,3336,659,93,"False",2,"False","False","False",10,1.16666666666667,0.73
"easy_6","worker_28","Cheap",6,"True",0.543705359201,94,0,4034,1813,94,"False",8,"False","False","False",10,1,0.73
"easy_6","worker_21","Costly",6,"True",0.768158492203,69,1,2258,950,69,"False",11,"False","False","False",20,1.83333333333333,0.73
"easy_6","worker_27","Costly",6,"True",0.512389460311,92,0,1604,913,92,"False",17,"False","False","False",20,1.33333333333333,0.73
"easy_6","worker_15","Costly",6,"True",1.54448660954,95,0,1093,773,95,"False",12,"False","False","False",20,0.833333333333333,0.73
"easy_6","worker_46","Costly",6,"True",1.28789547327,90,0,1704,572,90,"False",16,"False","False","False",20,1.66666666666667,0.73
"easy_6","worker_2","Cheap",6,"True",1.1583858852,95,0,1046,708,95,"False",9,"False","False","False",10,0.833333333333333,0.73
"easy_6","worker_53","Cheap",6,"True",1.51451779051,95,0,970,1258,95,"False",1,"False","False","False",10,0.833333333333333,0.73
"easy_6","worker_60","Cheap",6,"True",0.245798335074,90,0,1898,1863,90,"False",11,"False","False","False",10,1.66666666666667,0.73
"easy_6","worker_16","Cheap",6,"True",0.375270822856,73,1,6555,1513,73,"False",3,"False","False","False",10,2.83333333333333,0.73
"easy_6","worker_47","Cheap",6,"True",1.18258429527,92,0,1457,912,92,"False",17,"False","False","False",10,1.33333333333333,0.73
"easy_6","worker_43","Cheap",6,"True",0.122089137397,92,0,1556,1992,92,"False",12,"False","False","False",10,1.33333333333333,0.73
"easy_6","worker_23","Costly",6,"True",1.27019065675,95,0,1096,831,95,"False",13,"False","False","False",20,0.833333333333333,0.73
"easy_6","worker_61","Costly",6,"True",0.526682799225,93,0,1264,2384,93,"False",11,"False","False","False",20,1.16666666666667,0.73
"easy_6","worker_3","Costly",6,"True",0.305447651078,90,0,1834,850,90,"False",16,"False","False","False",20,1.66666666666667,0.73
"hard_1","worker_20","Cheap",6,"False",2.23183949565,-10,1,5951,2225,62,"False",8,"False","False","False",10,4.66666666666667,0.04
"hard_1","worker_27","Costly",6,"False",2.55602313527,-10,0,2574,1950,86,"False",9,"False","False","False",20,2.33333333333333,0.04
"hard_1","worker_10","Costly",6,"False",2.27982615015,-10,0,1269,1858,93,"False",14,"False","False","False",20,1.16666666666667,0.04
"hard_1","worker_25","Cheap",6,"False",2.46772967427,-10,0,4880,2094,97,"False",7,"False","False","False",10,0.5,0.04
"hard_1","worker_56","Cheap",6,"False",2.24043527247,-10,1,5818,2142,65,"False",1,"False","False","False",10,4.16666666666667,0.04
"hard_1","worker_1","Costly",6,"True",2.440792096,97,0,658,1578,97,"False",17,"False","False","False",20,0.5,0.04
"hard_1","worker_13","Costly",6,"False",2.26709390081,-10,0,1720,862,90,"False",3,"False","False","False",20,1.66666666666667,0.04
"hard_1","worker_7","Costly",6,"False",2.28315392489,-10,1,3785,1089,61,"False",4,"False","False","False",20,3.16666666666667,0.04
"hard_1","worker_52","Costly",6,"True",2.44169978387,74,0,4424,2012,74,"False",5,"False","False","False",20,4.33333333333333,0.04
"hard_1","worker_16","Cheap",6,"False",2.30521828312,-10,2,8677,1351,40,"False",4,"False","False","False",10,6.66666666666667,0.04
"hard_1","worker_15","Costly",6,"False",2.20257570015,-10,0,1277,1811,93,"False",5,"False","False","False",20,1.16666666666667,0.04
"hard_1","worker_53","Cheap",6,"True",2.43251653894,95,0,1028,1686,95,"False",0,"False","False","False",10,0.833333333333333,0.04
"hard_1","worker_12","Cheap",6,"False",2.49522348383,-10,0,182,1500,100,"False",16,"False","False","False",10,0,0.04
"hard_1","worker_60","Cheap",6,"True",2.43296638146,35,2,13852,1580,35,"False",6,"False","False","False",10,7.5,0.04
"hard_1","worker_3","Costly",6,"False",2.37688119397,-10,3,9755,1185,0,"False",13,"False","True","False",20,6.66666666666667,0.04
"hard_1","worker_11","Cheap",6,"False",2.32917404101,-10,0,1795,1542,90,"False",6,"False","False","False",10,1.66666666666667,0.04
"hard_1","worker_26","Cheap",6,"False",2.53736899318,-10,5,11687,1311,0,"False",9,"False","True","False",10,8.33333333333333,0.04
"hard_1","worker_28","Cheap",6,"False",1.97921170667,-10,0,887,2332,96,"False",4,"False","False","False",10,0.666666666666667,0.04
"hard_1","worker_65","Costly",6,"False",2.55163692753,-10,3,9120,162,0,"False",2,"False","True","False",20,6.66666666666667,0.04
"hard_1","worker_2","Cheap",6,"False",2.3403228072,-10,0,1008,2489,95,"False",11,"False","False","False",10,0.833333333333333,0.04
"hard_1","worker_63","Costly",6,"False",2.29491145668,-10,0,6289,2172,88,"False",4,"False","False","False",20,2,0.04
"hard_1","worker_8","Cheap",6,"True",2.42238009852,6,4,11825,1465,6,"False",7,"False","False","False",10,9,0.04
"hard_1","worker_67","Costly",6,"False",2.30861138692,-10,0,1887,1962,90,"False",15,"False","False","False",20,1.66666666666667,0.04
"hard_1","worker_0","Cheap",6,"False",2.62798664887,-10,5,12331,966,12,"False",5,"False","False","False",10,6.33333333333333,0.04
"hard_1","worker_44","Costly",6,"False",2.27373725273,-10,0,2067,2291,89,"False",3,"False","False","False",20,1.83333333333333,0.04
"hard_1","worker_45","Cheap",6,"False",2.04555458969,-10,0,966,2969,95,"False",12,"False","False","False",10,0.833333333333333,0.04
"hard_1","worker_51","Costly",6,"False",2.19271805202,-10,1,4954,1697,57,"False",17,"False","False","False",20,3.83333333333333,0.04
"hard_1","worker_31","Costly",6,"False",2.45620572575,-10,2,9075,1418,0,"False",0,"False","True","False",20,10,0.04
"hard_1","worker_68","Cheap",6,"False",2.49522348383,-10,0,1987,2420,89,"False",12,"False","False","False",10,1.83333333333333,0.04
"hard_1","worker_55","Cheap",6,"True",2.42510603655,90,0,2045,2582,90,"False",17,"False","False","False",10,1.66666666666667,0.04
"hard_1","worker_23","Costly",6,"False",2.29234278833,-10,0,1819,1991,90,"False",4,"False","False","False",20,1.66666666666667,0.04
"hard_1","worker_48","Cheap",6,"True",2.38844137263,87,0,2272,2225,87,"False",7,"False","False","False",10,2.16666666666667,0.04
"hard_1","worker_24","Costly",6,"False",2.27630056362,-10,0,3192,2871,82,"False",8,"False","False","False",20,3,0.04
"hard_1","worker_47","Cheap",6,"True",2.38665261277,55,2,5819,1522,55,"False",14,"False","False","False",10,4.16666666666667,0.04
"hard_1","worker_14","Cheap",6,"False",2.46467780175,-10,0,1413,2498,92,"False",16,"False","False","False",10,1.33333333333333,0.04
"hard_1","worker_57","Costly",6,"False",0.605379565373,-10,0,901,952,96,"False",11,"False","False","False",20,0.666666666666667,0.04
"hard_1","worker_4","Costly",6,"False",2.2122690408,-10,0,915,2287,95,"False",17,"False","False","False",20,0.833333333333333,0.04
"hard_1","worker_17","Costly",6,"True",2.43441934085,84,0,2882,1829,84,"False",3,"False","False","False",20,2.66666666666667,0.04
"hard_1","worker_50","Cheap",6,"True",2.4432224321,88,0,2124,1569,88,"False",14,"False","False","False",10,2,0.04
"hard_1","worker_21","Costly",6,"False",2.22217128861,-10,1,6373,2022,51,"False",8,"False","False","False",20,4.83333333333333,0.04
"hard_1","worker_62","Cheap",6,"True",2.41213606143,72,1,3710,2485,72,"False",4,"False","False","False",10,3,0.04
"hard_1","worker_19","Costly",6,"True",2.29561014452,92,0,1482,1329,92,"False",13,"False","False","False",20,1.33333333333333,0.04
"hard_1","worker_64","Cheap",6,"False",2.27798444076,-10,0,746,1216,96,"False",14,"False","False","False",10,0.666666666666667,0.04
"hard_1","worker_59","Cheap",6,"False",1.73928667932,-10,0,2774,2546,84,"False",3,"False","False","False",10,2.66666666666667,0.04
"hard_1","worker_32","Cheap",6,"False",2.64377032097,-10,2,7519,1653,48,"False",3,"False","False","False",10,5.33333333333333,0.04
"hard_2","worker_50","Cheap",6,"False",-3.01149059588,-10,0,1629,1464,91,"False",0,"False","False","False",10,1.5,0.09
"hard_2","worker_44","Costly",6,"True",2.41495031291,69,1,3109,876,69,"False",10,"False","False","False",20,1.83333333333333,0.09
"hard_2","worker_22","Cheap",6,"False",2.78954833927,-10,0,2013,2247,89,"False",2,"False","False","False",10,1.83333333333333,0.09
"hard_2","worker_27","Costly",6,"False",0.358770670271,-10,2,8617,861,27,"False",16,"False","False","False",20,5.5,0.09
"hard_2","worker_17","Costly",6,"False",2.6893658678,-10,0,2463,2684,86,"False",17,"False","False","False",20,2.33333333333333,0.09
"hard_2","worker_48","Cheap",6,"False",-3.04872331351,-10,3,8330,1688,37,"False",13,"False","False","False",10,5.5,0.09
"hard_2","worker_20","Cheap",6,"False",2.18641621622,-10,0,4676,2924,73,"False",13,"False","False","False",10,4.5,0.09
"hard_2","worker_23","Costly",6,"True",2.46364016079,91,0,1637,844,91,"False",8,"False","False","False",20,1.5,0.09
"hard_2","worker_45","Cheap",6,"True",2.41684874442,95,0,938,1417,95,"False",8,"False","False","False",10,0.833333333333333,0.09
"hard_2","worker_0","Cheap",6,"False",3.02448390902,-10,7,11121,222,0,"False",2,"False","True","False",10,5,0.09
"hard_2","worker_46","Costly",6,"False",3.02204531431,-10,0,5080,1742,92,"False",11,"False","False","False",20,1.33333333333333,0.09
"hard_2","worker_28","Cheap",6,"False",3.06626376276,-10,0,1073,1482,95,"False",13,"False","False","False",10,0.833333333333333,0.09
"hard_2","worker_68","Cheap",6,"False",-3.00574391233,-10,0,1961,2802,89,"False",7,"False","False","False",10,1.83333333333333,0.09
"hard_2","worker_61","Costly",6,"False",2.56616800305,-10,1,3808,2104,64,"False",2,"False","False","False",20,2.66666666666667,0.09
"hard_2","worker_47","Cheap",6,"True",2.4528033504,0,5,15421,725,0,"False",11,"False","True","False",10,8.33333333333333,0.09
"hard_2","worker_3","Costly",6,"False",3.09547153758,-10,3,8057,1655,0,"False",14,"False","True","False",20,6.66666666666667,0.09
"hard_2","worker_13","Costly",6,"False",-2.91796002782,-10,0,6348,1962,90,"False",15,"False","False","False",20,1.66666666666667,0.09
"hard_2","worker_59","Cheap",6,"False",2.96641565907,-10,1,4544,1952,71,"False",15,"False","False","False",10,3.16666666666667,0.09
"hard_2","worker_10","Costly",6,"False",-2.65556072425,-10,3,9500,2294,4,"False",8,"False","False","False",20,6,0.09
"hard_2","worker_60","Cheap",6,"False",2.82613132445,-10,1,7950,1726,69,"False",13,"False","False","False",10,3.5,0.09
"hard_2","worker_56","Cheap",6,"False",-2.88773097539,-10,1,3158,2244,81,"False",8,"False","False","False",10,1.5,0.09
"hard_2","worker_12","Cheap",6,"True",2.52409041344,100,0,177,1679,100,"False",9,"False","False","False",10,0,0.09
"hard_2","worker_21","Costly",6,"False",2.56913283977,-10,1,4967,2061,57,"False",16,"False","False","False",20,3.83333333333333,0.09
"hard_2","worker_51","Costly",6,"False",2.62015821382,-10,2,8602,1847,20,"False",2,"False","False","False",20,6.66666666666667,0.09
"hard_2","worker_8","Cheap",6,"False",-3.00315797105,-10,0,1887,1794,90,"False",17,"False","False","False",10,1.66666666666667,0.09
"hard_2","worker_25","Cheap",6,"False",2.71161107625,-10,0,734,2540,96,"False",17,"False","False","False",10,0.666666666666667,0.09
"hard_2","worker_52","Costly",6,"False",-2.63110433167,-10,0,2718,2361,84,"False",11,"False","False","False",20,2.66666666666667,0.09
"hard_2","worker_26","Cheap",6,"False",2.6121376262,-10,2,6553,1277,58,"False",14,"False","False","False",10,3.66666666666667,0.09
"hard_2","worker_62","Cheap",6,"False",-2.91986561327,-10,5,12126,1266,11,"False",7,"False","False","False",10,6.5,0.09
"hard_2","worker_55","Cheap",6,"False",0.459530843136,-10,0,2698,1229,87,"False",9,"False","False","False",10,2.16666666666667,0.09
"hard_2","worker_19","Costly",6,"True",2.3172531471,92,0,1489,1344,92,"False",9,"False","False","False",20,1.33333333333333,0.09
"hard_2","worker_67","Costly",6,"False",2.83870778521,-10,0,1028,2338,95,"False",4,"False","False","False",20,0.833333333333333,0.09
"hard_2","worker_14","Cheap",6,"False",2.79997716294,-10,0,1449,1601,92,"False",4,"False","False","False",10,1.33333333333333,0.09
"hard_2","worker_65","Costly",6,"False",-2.94419709374,-10,1,4951,2148,59,"False",13,"False","False","False",20,3.5,0.09
"hard_2","worker_11","Cheap",6,"True",2.46685171137,50,1,7884,932,50,"False",1,"False","False","False",10,6.66666666666667,0.09
"hard_2","worker_15","Costly",6,"False",-2.46554878051,-10,0,1443,2268,92,"False",10,"False","False","False",20,1.33333333333333,0.09
"hard_2","worker_18","Cheap",6,"False",-2.85182006805,-10,2,7118,1935,52,"False",9,"False","False","False",10,4.66666666666667,0.09
"hard_2","worker_31","Costly",6,"False",2.76941170854,-10,3,12934,780,0,"False",14,"False","True","False",20,6.66666666666667,0.09
"hard_2","worker_57","Costly",6,"False",-2.60728661427,-10,0,595,2489,98,"False",1,"False","False","False",20,0.333333333333333,0.09
"hard_2","worker_43","Cheap",6,"False",-1.4585935118,-10,6,18716,123,0,"False",7,"False","True","False",10,6.66666666666667,0.09
"hard_2","worker_64","Cheap",6,"False",2.66222924624,-10,0,553,1656,98,"False",3,"False","False","False",10,0.333333333333333,0.09
"hard_2","worker_1","Costly",6,"False",2.7324885923,-10,0,564,1598,98,"False",5,"False","False","False",20,0.333333333333333,0.09
"hard_2","worker_24","Costly",6,"False",2.36603239113,-10,2,9631,1232,22,"False",4,"False","False","False",20,6.33333333333333,0.09
"hard_2","worker_4","Costly",6,"False",2.38743432362,-10,0,1156,1945,94,"False",6,"False","False","False",20,1,0.09
"hard_2","worker_7","Costly",6,"False",0.665969237379,-10,3,11333,890,0,"False",12,"False","True","False",20,6.66666666666667,0.09
"hard_2","worker_53","Cheap",6,"False",2.85132775366,-10,0,637,2520,97,"False",10,"False","False","False",10,0.5,0.09
"hard_3","worker_13","Costly",6,"False",1.99928258501,-10,0,2127,1604,88,"False",6,"False","False","False",20,2,0.05
"hard_3","worker_25","Cheap",6,"True",2.04990662086,97,0,613,1080,97,"False",16,"False","False","False",10,0.5,0.05
"hard_3","worker_15","Costly",6,"True",1.96167968991,93,0,1371,2888,93,"False",16,"False","False","False",20,1.16666666666667,0.05
"hard_3","worker_59","Cheap",6,"False",1.51500322736,-10,0,2195,1042,88,"False",1,"False","False","False",10,2,0.05
"hard_3","worker_17","Costly",6,"True",2.01763879528,88,0,2165,1443,88,"False",12,"False","False","False",20,2,0.05
"hard_3","worker_0","Cheap",6,"False",1.94344123064,-10,2,4542,1778,65,"False",13,"False","False","False",10,2.5,0.05
"hard_3","worker_44","Costly",6,"True",1.96679033284,95,0,938,1335,95,"False",2,"False","False","False",20,0.833333333333333,0.05
"hard_3","worker_28","Cheap",6,"False",1.98427685894,-10,0,882,1622,96,"False",7,"False","False","False",10,0.666666666666667,0.05
"hard_3","worker_48","Cheap",6,"True",1.95595383316,81,0,3336,2025,81,"False",14,"False","False","False",10,3.16666666666667,0.05
"hard_3","worker_57","Costly",6,"True",1.89687585848,96,0,844,903,96,"False",9,"False","False","False",20,0.666666666666667,0.05
"hard_3","worker_43","Cheap",6,"True",2.06049014844,32,3,10442,2198,32,"False",13,"False","False","False",10,6.33333333333333,0.05
"hard_3","worker_2","Cheap",6,"False",1.94168761561,-10,0,1173,2439,94,"False",4,"False","False","False",10,1,0.05
"hard_3","worker_27","Costly",6,"True",2.04726374627,28,2,7983,1626,28,"False",2,"False","False","False",20,5.33333333333333,0.05
"hard_3","worker_64","Cheap",6,"False",1.94271395805,-10,0,1500,2373,92,"False",6,"False","False","False",10,1.33333333333333,0.05
"hard_3","worker_10","Costly",6,"True",2.0724755294,6,3,9002,1429,6,"False",5,"False","False","False",20,5.66666666666667,0.05
"hard_3","worker_47","Cheap",6,"True",2.03462598552,55,1,6756,1304,55,"False",2,"False","False","False",10,5.83333333333333,0.05
"hard_3","worker_67","Costly",6,"False",1.94703833743,-10,0,1423,778,92,"False",14,"False","False","False",20,1.33333333333333,0.05
"hard_3","worker_51","Costly",6,"False",2.1424556605,-10,1,4146,801,60,"False",12,"False","False","False",20,3.33333333333333,0.05
"hard_3","worker_65","Costly",6,"False",2.18025486474,-10,2,7746,883,31,"False",1,"False","False","False",20,4.83333333333333,0.05
"hard_3","worker_62","Cheap",6,"False",2.19959261321,-10,4,9464,733,31,"False",16,"False","False","False",10,4.83333333333333,0.05
"hard_3","worker_26","Cheap",6,"True",2.06981093291,14,5,12533,904,14,"False",0,"False","False","False",10,6,0.05
"hard_3","worker_19","Costly",6,"True",2.07412532831,86,0,2569,2056,86,"False",3,"False","False","False",20,2.33333333333333,0.05
"hard_3","worker_63","Costly",6,"False",1.90832749365,-10,0,5776,2235,93,"False",6,"False","False","False",20,1.16666666666667,0.05
"hard_3","worker_55","Cheap",6,"False",2.10285846849,-10,1,7505,1347,68,"False",14,"False","False","False",10,3.66666666666667,0.05
"hard_3","worker_14","Cheap",6,"False",1.77583829667,-10,0,5400,1222,93,"False",0,"False","False","False",10,1.16666666666667,0.05
"hard_3","worker_56","Cheap",6,"False",1.99515212915,-10,1,6497,1077,58,"False",0,"False","False","False",10,5.33333333333333,0.05
"hard_3","worker_18","Cheap",6,"True",2.02224941835,71,1,4190,1640,71,"False",12,"False","False","False",10,3.16666666666667,0.05
"hard_3","worker_68","Cheap",6,"True",2.06969381221,72,1,3881,1017,72,"False",2,"False","False","False",10,3,0.05
"hard_3","worker_12","Cheap",6,"False",2.14396950902,-10,0,81,1635,100,"False",15,"False","False","False",10,0,0.05
"hard_3","worker_46","Costly",6,"True",2.05857198257,92,0,4206,1240,92,"False",7,"False","False","False",20,1.33333333333333,0.05
"hard_3","worker_23","Costly",6,"True",1.8648354267,90,0,1767,984,90,"False",5,"False","False","False",20,1.66666666666667,0.05
"hard_3","worker_3","Costly",6,"True",2.04022421824,62,1,7726,1354,62,"False",8,"False","False","False",20,3,0.05
"hard_3","worker_52","Costly",6,"True",1.97133084218,49,1,6732,1189,49,"False",16,"False","False","False",20,5.16666666666667,0.05
"hard_3","worker_4","Costly",6,"False",0.7221913315,-10,0,1165,1408,94,"False",10,"False","False","False",20,1,0.05
"hard_3","worker_32","Cheap",6,"False",0.998487501954,-10,1,6500,2415,60,"False",14,"False","False","False",10,5,0.05
