98290, easy_2,2.25,0,1,0.02156256,0.11,0.007,0.6
2738341, easy_2,1.5,0,2,0.899470311,0.11,0.007,0.6
2738341, easy_2,2.25,0,1,0.227593881,0.11,0.007,0.6
1381109, easy_2,1.5,0,1,0.338172633,0.11,0.007,0.6
1381109, easy_2,2.25,0,1,0.34807374,0.11,0.007,0.6
8555288, easy_2,1.5,0,1,0.694654604,0.11,0.007,0.6
8555288, easy_2,2.25,0,2,0.405274397,0.11,0.007,0.6
9849845, easy_2,1.5,0,1,0.565767823,0.11,0.007,0.6
9849845, easy_2,2.25,0,2,0.980323941,0.11,0.007,0.6
379536, easy_2,1.5,0,1,0.87054607,0.11,0.007,0.6
379536, easy_2,2.25,0,1,0.674712108,0.11,0.007,0.6
4002663, easy_2,1.5,1,1,0.21003967,0.11,0.007,0.6
4002663, easy_2,2.25,0,1,0.152966832,0.11,0.007,0.6
9927431, easy_2,1.5,0,1,0.777278576,0.11,0.007,0.6
9927431, easy_2,2.25,0,1,0.732200434,0.11,0.007,0.6
9850545, easy_3,1.5,2,4,0.097406294,0.11,0.007,0.6
9850545, easy_3,2.25,1,3,0.883362568,0.11,0.007,0.6
7141488, easy_3,1.5,1,3,0.110120675,0.11,0.007,0.6
7141488, easy_3,2.25,0,1,0.162789757,0.11,0.007,0.6
312382, easy_3,1.5,2,3,0.850579372,0.11,0.007,0.6
312382, easy_3,2.25,0,2,0.896604199,0.11,0.007,0.6
6860236, easy_3,1.5,2,3,0.316365866,0.11,0.007,0.6
6860236, easy_3,2.25,1,4,0.205289916,0.11,0.007,0.6
98290, easy_3,1.5,2,4,0.974084691,0.11,0.007,0.6
98290, easy_3,2.25,0,3,0.128612092,0.11,0.007,0.6
2738341, easy_3,1.5,0,1,0.111836705,0.11,0.007,0.6
2738341, easy_3,2.25,0,3,0.571410297,0.11,0.007,0.6
1381109, easy_3,1.5,2,3,0.343434343,0.11,0.007,0.6
1381109, easy_3,2.25,0,1,0.137480341,0.11,0.007,0.6
8555288, easy_3,1.5,1,1,0.893343852,0.11,0.007,0.6
8555288, easy_3,2.25,0,2,0.897889622,0.11,0.007,0.6
9849845, easy_3,1.5,0,2,0.88300071,0.11,0.007,0.6
9849845, easy_3,2.25,1,5,0.396771269,0.11,0.007,0.6
379536, easy_3,1.5,2,4,0.366888939,0.11,0.007,0.6
379536, easy_3,2.25,0,1,0.170780075,0.11,0.007,0.6
4002663, easy_3,1.5,0,1,0.669883188,0.11,0.007,0.6
4002663, easy_3,2.25,1,5,0.823785351,0.11,0.007,0.6
9927431, easy_3,1.5,1,2,0.118648112,0.11,0.007,0.6
9927431, easy_3,2.25,0,1,0.880572083,0.11,0.007,0.6
9850545, easy_4,1.5,2,3,0.757575758,0.11,0.007,0.6
9850545, easy_4,2.25,0,2,0.232444002,0.11,0.007,0.6
7141488, easy_4,1.5,1,2,0.830794544,0.11,0.007,0.6
7141488, easy_4,2.25,0,1,0.23070086,0.11,0.007,0.6
312382, easy_4,1.5,0,1,0.192497215,0.11,0.007,0.6
312382, easy_4,2.25,1,4,0.818181818,0.11,0.007,0.6
6860236, easy_4,1.5,1,2,0.783066325,0.11,0.007,0.6
6860236, easy_4,2.25,0,4,0.161616162,0.11,0.007,0.6
98290, easy_4,1.5,0,1,0.381741058,0.11,0.007,0.6
98290, easy_4,2.25,0,1,0.793864782,0.11,0.007,0.6
2738341, easy_4,1.5,1,2,0.197929278,0.11,0.007,0.6
2738341, easy_4,2.25,0,1,0.214110179,0.11,0.007,0.6
1381109, easy_4,1.5,0,1,0,0.11,0.007,0.6
1381109, easy_4,2.25,0,3,0.12439244,0.11,0.007,0.6
8555288, easy_4,1.5,2,4,0.111111111,0.11,0.007,0.6
8555288, easy_4,2.25,0,2,0.991430898,0.11,0.007,0.6
9849845, easy_4,1.5,0,2,0.750696547,0.11,0.007,0.6
9849845, easy_4,2.25,0,2,0.807285226,0.11,0.007,0.6
379536, easy_4,1.5,1,4,0.818181818,0.11,0.007,0.6
379536, easy_4,2.25,0,1,0.889569936,0.11,0.007,0.6
4002663, easy_4,1.5,0,1,0.804300048,0.11,0.007,0.6
4002663, easy_4,2.25,0,1,0.820280097,0.11,0.007,0.6
9927431, easy_4,1.5,1,2,0.864579709,0.11,0.007,0.6
9927431, easy_4,2.25,0,1,0,0.11,0.007,0.6
9850545, easy_5,1.5,0,3,0.196190571,0.11,0.007,0.6
9850545, easy_5,2.25,1,4,0.074955782,0.11,0.007,0.6
7141488, easy_5,1.5,2,3,1,0.11,0.007,0.6
7141488, easy_5,2.25,1,5,0.558530098,0.11,0.007,0.6
312382, easy_5,1.5,2,3,0.666666667,0.11,0.007,0.6
312382, easy_5,2.25,0,4,0.929292929,0.11,0.007,0.6
6860236, easy_5,1.5,2,4,0.96666825,0.11,0.007,0.6
6860236, easy_5,2.25,1,5,0.668837413,0.11,0.007,0.6
98290, easy_5,1.5,2,4,0.97979798,0.11,0.007,0.6
98290, easy_5,2.25,1,4,0.821426102,0.11,0.007,0.6
2738341, easy_5,1.5,2,3,0.96987689,0.11,0.007,0.6
2738341, easy_5,2.25,1,4,0.414141414,0.11,0.007,0.6
1381109, easy_5,1.5,2,4,0.121212121,0.11,0.007,0.6
1381109, easy_5,2.25,1,5,0.424242424,0.11,0.007,0.6
8555288, easy_5,1.5,2,4,0.575757576,0.11,0.007,0.6
8555288, easy_5,2.25,0,3,0.352098748,0.11,0.007,0.6
9849845, easy_5,1.5,2,3,0.444444444,0.11,0.007,0.6
9849845, easy_5,2.25,1,4,0.667956375,0.11,0.007,0.6
379536, easy_5,1.5,2,4,0.02020202,0.11,0.007,0.6
379536, easy_5,2.25,1,4,1,0.11,0.007,0.6
4002663, easy_5,1.5,2,4,0.96969697,0.11,0.007,0.6
4002663, easy_5,2.25,0,1,0.364325439,0.11,0.007,0.6
9927431, easy_5,1.5,2,4,0.12318056,0.11,0.007,0.6
9927431, easy_5,2.25,0,3,0.64188942,0.11,0.007,0.6
9850545, easy_6,1.5,0,1,0.332636156,0.11,0.007,0.6
9850545, easy_6,2.25,0,1,0.124971067,0.11,0.007,0.6
7141488, easy_6,1.5,0,1,0.81537071,0.11,0.007,0.6
7141488, easy_6,2.25,0,1,0.749172073,0.11,0.007,0.6
312382, easy_6,1.5,0,1,0.447379016,0.11,0.007,0.6
312382, easy_6,2.25,0,1,0.867403036,0.11,0.007,0.6
6860236, easy_6,1.5,0,1,0.212905498,0.11,0.007,0.6
6860236, easy_6,2.25,0,1,0.912667461,0.11,0.007,0.6
98290, easy_6,1.5,0,1,0.329678147,0.11,0.007,0.6
98290, easy_6,2.25,0,1,0.428287275,0.11,0.007,0.6
2738341, easy_6,1.5,0,0,0,0.11,0.007,0.6
2738341, easy_6,2.25,0,0,1,0.11,0.007,0.6
1381109, easy_6,1.5,0,1,0.647317871,0.11,0.007,0.6
1381109, easy_6,2.25,0,0,0,0.11,0.007,0.6
8555288, easy_6,1.5,0,1,0.861839531,0.11,0.007,0.6
8555288, easy_6,2.25,0,1,0.795938657,0.11,0.007,0.6
9849845, easy_6,1.5,0,1,0.87584404,0.11,0.007,0.6
9849845, easy_6,2.25,0,1,0.547392957,0.11,0.007,0.6
379536, easy_6,1.5,0,1,0.103798172,0.11,0.007,0.6
379536, easy_6,2.25,0,1,0.422393029,0.11,0.007,0.6
4002663, easy_6,1.5,0,1,0.246773443,0.11,0.007,0.6
4002663, easy_6,2.25,0,0,0,0.11,0.007,0.6
9927431, easy_6,1.5,0,1,0.242617355,0.11,0.007,0.6
9927431, easy_6,2.25,0,1,0.753670341,0.11,0.007,0.6
9850545, hard_1,1.5,2,4,0.663282339,0.11,0.007,0.6
9850545, hard_1,2.25,1,4,0.39854687,0.11,0.007,0.6
7141488, hard_1,1.5,2,3,0.755832475,0.11,0.007,0.6
7141488, hard_1,2.25,0,5,0.863423684,0.11,0.007,0.6
312382, hard_1,1.5,2,4,0.797062803,0.11,0.007,0.6
312382, hard_1,2.25,1,5,0.885516617,0.11,0.007,0.6
6860236, hard_1,1.5,2,4,0.903204566,0.11,0.007,0.6
6860236, hard_1,2.25,0,5,0.676767677,0.11,0.007,0.6
98290, hard_1,1.5,2,4,0.797979798,0.11,0.007,0.6
98290, hard_1,2.25,1,5,0.425836356,0.11,0.007,0.6
2738341, hard_1,1.5,2,3,0.222222222,0.11,0.007,0.6
2738341, hard_1,2.25,1,4,0.122299832,0.11,0.007,0.6
1381109, hard_1,1.5,2,4,0.123371433,0.11,0.007,0.6
1381109, hard_1,2.25,1,5,0.338578598,0.11,0.007,0.6
8555288, hard_1,1.5,2,3,0.342979819,0.11,0.007,0.6
8555288, hard_1,2.25,1,4,0.425047502,0.11,0.007,0.6
9849845, hard_1,1.5,2,4,0.767676768,0.11,0.007,0.6
9849845, hard_1,2.25,1,5,0.385412725,0.11,0.007,0.6
379536, hard_1,1.5,1,4,0.094458319,0.11,0.007,0.6
379536, hard_1,2.25,1,4,0.81119836,0.11,0.007,0.6
4002663, hard_1,1.5,2,4,0.665201519,0.11,0.007,0.6
4002663, hard_1,2.25,1,4,0.769060163,0.11,0.007,0.6
9927431, hard_1,1.5,2,4,0.416842502,0.11,0.007,0.6
9927431, hard_1,2.25,1,5,0.691900197,0.11,0.007,0.6
9850545, hard_2,1.5,1,4,0.353535354,0.11,0.007,0.6
9850545, hard_2,2.25,1,4,0.624188398,0.11,0.007,0.6
7141488, hard_2,1.5,1,4,0.626262626,0.11,0.007,0.6
7141488, hard_2,2.25,1,5,0.35457207,0.11,0.007,0.6
312382, hard_2,1.5,2,4,0.090909091,0.11,0.007,0.6
312382, hard_2,2.25,1,5,0.358445177,0.11,0.007,0.6
6860236, hard_2,1.5,2,4,0.68431608,0.11,0.007,0.6
6860236, hard_2,2.25,1,5,0.381328659,0.11,0.007,0.6
98290, hard_2,1.5,2,4,0.350728072,0.11,0.007,0.6
98290, hard_2,2.25,1,4,0.05847159,0.11,0.007,0.6
2738341, hard_2,1.5,2,3,0.909090909,0.11,0.007,0.6
2738341, hard_2,2.25,1,5,0.158652775,0.11,0.007,0.6
1381109, hard_2,1.5,2,4,0.376023191,0.11,0.007,0.6
1381109, hard_2,2.25,1,5,0.085345291,0.11,0.007,0.6
8555288, hard_2,1.5,2,3,0.686868687,0.11,0.007,0.6
8555288, hard_2,2.25,1,5,0.676767677,0.11,0.007,0.6
9849845, hard_2,1.5,2,4,0.465501333,0.11,0.007,0.6
9849845, hard_2,2.25,1,5,0.116037785,0.11,0.007,0.6
379536, hard_2,1.5,2,4,0.10390251,0.11,0.007,0.6
379536, hard_2,2.25,1,5,0.894580794,0.11,0.007,0.6
4002663, hard_2,1.5,2,4,0.338260851,0.11,0.007,0.6
4002663, hard_2,2.25,1,5,0.09095089,0.11,0.007,0.6
9927431, hard_2,1.5,1,4,0.666666667,0.11,0.007,0.6
9927431, hard_2,2.25,1,4,0.098797336,0.11,0.007,0.6
9850545, hard_3,1.5,2,3,0.606060606,0.11,0.007,0.6
9850545, hard_3,2.25,1,4,0.222222222,0.11,0.007,0.6
7141488, hard_3,1.5,1,4,0.626262626,0.11,0.007,0.6
7141488, hard_3,2.25,1,5,0.120621874,0.11,0.007,0.6
312382, hard_3,1.5,2,4,0.595513185,0.11,0.007,0.6
312382, hard_3,2.25,1,5,0.353535354,0.11,0.007,0.6
6860236, hard_3,1.5,2,3,0.307442384,0.11,0.007,0.6
6860236, hard_3,2.25,1,5,0.656565657,0.11,0.007,0.6
98290, hard_3,1.5,2,4,0.417648681,0.11,0.007,0.6
98290, hard_3,2.25,1,4,0.361496247,0.11,0.007,0.6
2738341, hard_3,1.5,2,4,0.886581994,0.11,0.007,0.6
2738341, hard_3,2.25,1,5,0.329108588,0.11,0.007,0.6
1381109, hard_3,1.5,2,3,0.919191919,0.11,0.007,0.6
1381109, hard_3,2.25,1,5,0.221965981,0.11,0.007,0.6
8555288, hard_3,1.5,2,3,0.868197906,0.11,0.007,0.6
8555288, hard_3,2.25,1,4,0.464646465,0.11,0.007,0.6
9849845, hard_3,1.5,1,4,0.282828283,0.11,0.007,0.6
9849845, hard_3,2.25,1,5,0.151119581,0.11,0.007,0.6
379536, hard_3,1.5,2,3,0.373737374,0.11,0.007,0.6
379536, hard_3,2.25,1,5,0.317928398,0.11,0.007,0.6
4002663, hard_3,1.5,2,4,0.131313131,0.11,0.007,0.6
4002663, hard_3,2.25,1,5,0.338381988,0.11,0.007,0.6
9927431, hard_3,1.5,2,3,0.64520622,0.11,0.007,0.6
9927431, hard_3,2.25,1,4,0.484112616,0.11,0.007,0.6
9850545, hard_4,1.5,2,4,0.262626263,0.11,0.007,0.6
9850545, hard_4,2.25,1,5,0.951804003,0.11,0.007,0.6
7141488, hard_4,1.5,2,4,0.454545455,0.11,0.007,0.6
7141488, hard_4,2.25,1,4,0.537272616,0.11,0.007,0.6
312382, hard_4,1.5,2,4,0.003626104,0.11,0.007,0.6
312382, hard_4,2.25,1,5,0.50460275,0.11,0.007,0.6
6860236, hard_4,1.5,2,4,0.647219002,0.11,0.007,0.6
6860236, hard_4,2.25,1,5,0.972862192,0.11,0.007,0.6
98290, hard_4,1.5,2,4,0.352989662,0.11,0.007,0.6
98290, hard_4,2.25,1,6,0.929292929,0.11,0.007,0.6
2738341, hard_4,1.5,2,4,0.931816721,0.11,0.007,0.6
2738341, hard_4,2.25,1,5,0.434343434,0.11,0.007,0.6
1381109, hard_4,1.5,2,3,0.494949495,0.11,0.007,0.6
1381109, hard_4,2.25,1,5,0.642480976,0.11,0.007,0.6
8555288, hard_4,1.5,1,4,0.929292929,0.11,0.007,0.6
8555288, hard_4,2.25,1,5,0.484848485,0.11,0.007,0.6
9849845, hard_4,1.5,2,4,0.013097883,0.11,0.007,0.6
9849845, hard_4,2.25,1,5,0.569038765,0.11,0.007,0.6
379536, hard_4,1.5,2,4,0.414793345,0.11,0.007,0.6
379536, hard_4,2.25,1,4,0.689608871,0.11,0.007,0.6
4002663, hard_4,1.5,2,4,0.969594823,0.11,0.007,0.6
4002663, hard_4,2.25,1,4,0.594958612,0.11,0.007,0.6
9927431, hard_4,1.5,2,4,0.565656566,0.11,0.007,0.6
9927431, hard_4,2.25,1,5,0.213771956,0.11,0.007,0.6
9850545, hard_5,1.5,2,4,0.464646465,0.11,0.007,0.6
9850545, hard_5,2.25,1,5,0.939393939,0.11,0.007,0.6
7141488, hard_5,1.5,1,4,0.919191919,0.11,0.007,0.6
7141488, hard_5,2.25,1,5,0.515151515,0.11,0.007,0.6
312382, hard_5,1.5,2,3,0.454545455,0.11,0.007,0.6
312382, hard_5,2.25,1,5,0.898989899,0.11,0.007,0.6
6860236, hard_5,1.5,2,3,1,0.11,0.007,0.6
6860236, hard_5,2.25,1,4,0.093670882,0.11,0.007,0.6
98290, hard_5,1.5,2,4,0.868686869,0.11,0.007,0.6
98290, hard_5,2.25,1,4,0.185828994,0.11,0.007,0.6
2738341, hard_5,1.5,1,4,0.492387234,0.11,0.007,0.6
2738341, hard_5,2.25,1,5,0.004283939,0.11,0.007,0.6
1381109, hard_5,1.5,2,4,0.879008679,0.11,0.007,0.6
1381109, hard_5,2.25,1,5,0.103475747,0.11,0.007,0.6
8555288, hard_5,1.5,2,4,0.543162951,0.11,0.007,0.6
8555288, hard_5,2.25,1,5,0.079309722,0.11,0.007,0.6
9849845, hard_5,1.5,2,4,0.044714995,0.11,0.007,0.6
9849845, hard_5,2.25,1,4,0.450761091,0.11,0.007,0.6
379536, hard_5,1.5,2,4,0.545454545,0.11,0.007,0.6
379536, hard_5,2.25,1,5,0.432323886,0.11,0.007,0.6
4002663, hard_5,1.5,2,3,0.122636946,0.11,0.007,0.6
4002663, hard_5,2.25,1,5,0.890501459,0.11,0.007,0.6
9927431, hard_5,1.5,2,3,0.434343434,0.11,0.007,0.6
9927431, hard_5,2.25,1,5,0.91322744,0.11,0.007,0.6
9850545, hard_6,1.5,3,6,0.434343434,0.11,0.007,0.6
9850545, hard_6,2.25,1,6,0.404040404,0.11,0.007,0.6
7141488, hard_6,1.5,2,3,0.292929293,0.11,0.007,0.6
7141488, hard_6,2.25,1,5,0.464646465,0.11,0.007,0.6
312382, hard_6,1.5,2,4,0.444444444,0.11,0.007,0.6
312382, hard_6,2.25,1,5,0.484848485,0.11,0.007,0.6
6860236, hard_6,1.5,2,3,0.433993759,0.11,0.007,0.6
6860236, hard_6,2.25,1,6,0.393939394,0.11,0.007,0.6
98290, hard_6,1.5,2,4,0.383838384,0.11,0.007,0.6
98290, hard_6,2.25,1,4,0.410126876,0.11,0.007,0.6
2738341, hard_6,1.5,2,4,0.353535354,0.11,0.007,0.6
2738341, hard_6,2.25,1,5,0.446152964,0.11,0.007,0.6
1381109, hard_6,1.5,3,4,0.404040404,0.11,0.007,0.6
1381109, hard_6,2.25,1,5,0.353535354,0.11,0.007,0.6
8555288, hard_6,1.5,2,4,0.434343434,0.11,0.007,0.6
8555288, hard_6,2.25,1,6,0.444444444,0.11,0.007,0.6
9849845, hard_6,1.5,2,3,0.414141414,0.11,0.007,0.6
9849845, hard_6,2.25,1,5,0.373737374,0.11,0.007,0.6
379536, hard_6,1.5,3,5,0.373737374,0.11,0.007,0.6
379536, hard_6,2.25,1,5,0.340899958,0.11,0.007,0.6
4002663, hard_6,1.5,2,2,0.333333333,0.11,0.007,0.6
4002663, hard_6,2.25,0,6,0.434343434,0.11,0.007,0.6
9927431, hard_6,1.5,2,3,0.111760204,0.11,0.007,0.6
9927431, hard_6,2.25,1,5,0.424242424,0.11,0.007,0.6
9850545, moderate_1,1.5,0,2,0.3284795,0.11,0.007,0.6
9850545, moderate_1,2.25,1,4,0.636363636,0.11,0.007,0.6
7141488, moderate_1,1.5,2,4,0.474747475,0.11,0.007,0.6
7141488, moderate_1,2.25,0,2,0.328309908,0.11,0.007,0.6
312382, moderate_1,1.5,2,3,0.669340551,0.11,0.007,0.6
312382, moderate_1,2.25,0,5,0.707070707,0.11,0.007,0.6
6860236, moderate_1,1.5,2,4,0.743535489,0.11,0.007,0.6
6860236, moderate_1,2.25,0,3,0.320183464,0.11,0.007,0.6
98290, moderate_1,1.5,2,4,0.787878788,0.11,0.007,0.6
98290, moderate_1,2.25,1,4,0.344336701,0.11,0.007,0.6
2738341, moderate_1,1.5,2,4,0.66858209,0.11,0.007,0.6
2738341, moderate_1,2.25,0,2,0.315296859,0.11,0.007,0.6
1381109, moderate_1,1.5,2,4,0.656565657,0.11,0.007,0.6
1381109, moderate_1,2.25,0,1,0.310803222,0.11,0.007,0.6
8555288, moderate_1,1.5,2,4,0.360084921,0.11,0.007,0.6
8555288, moderate_1,2.25,1,5,0.7926606,0.11,0.007,0.6
9849845, moderate_1,1.5,2,4,0.67515334,0.11,0.007,0.6
9849845, moderate_1,2.25,1,5,0.344638573,0.11,0.007,0.6
379536, moderate_1,1.5,1,4,0.786623204,0.11,0.007,0.6
379536, moderate_1,2.25,0,6,0.686868687,0.11,0.007,0.6
4002663, moderate_1,1.5,2,4,0.640780001,0.11,0.007,0.6
4002663, moderate_1,2.25,1,4,0.626262626,0.11,0.007,0.6
9927431, moderate_1,1.5,2,3,0.656565657,0.11,0.007,0.6
9927431, moderate_1,2.25,1,5,0.636363636,0.11,0.007,0.6
9850545, moderate_2,1.5,2,4,0.918759614,0.11,0.007,0.6
9850545, moderate_2,2.25,1,5,0.898524676,0.11,0.007,0.6
7141488, moderate_2,1.5,2,4,0.634022412,0.11,0.007,0.6
7141488, moderate_2,2.25,1,5,0.911049011,0.11,0.007,0.6
312382, moderate_2,1.5,2,4,0.516448851,0.11,0.007,0.6
312382, moderate_2,2.25,1,5,0.477194545,0.11,0.007,0.6
6860236, moderate_2,1.5,2,4,0.960440612,0.11,0.007,0.6
6860236, moderate_2,2.25,1,5,0.114441519,0.11,0.007,0.6
98290, moderate_2,1.5,2,4,0.575757576,0.11,0.007,0.6
98290, moderate_2,2.25,1,5,0.432798856,0.11,0.007,0.6
2738341, moderate_2,1.5,2,4,0.012221495,0.11,0.007,0.6
2738341, moderate_2,2.25,1,4,0,0.11,0.007,0.6
1381109, moderate_2,1.5,2,3,0.576166225,0.11,0.007,0.6
1381109, moderate_2,2.25,1,5,0.838383838,0.11,0.007,0.6
8555288, moderate_2,1.5,2,4,0.10742013,0.11,0.007,0.6
8555288, moderate_2,2.25,1,4,0.635153839,0.11,0.007,0.6
9849845, moderate_2,1.5,2,3,0.111111111,0.11,0.007,0.6
9849845, moderate_2,2.25,1,4,0.974395564,0.11,0.007,0.6
379536, moderate_2,1.5,2,4,0.535353535,0.11,0.007,0.6
379536, moderate_2,2.25,1,5,0.919938339,0.11,0.007,0.6
4002663, moderate_2,1.5,2,4,0.424242424,0.11,0.007,0.6
4002663, moderate_2,2.25,1,5,0.152116568,0.11,0.007,0.6
9927431, moderate_2,1.5,2,4,0.578114079,0.11,0.007,0.6
9927431, moderate_2,2.25,1,5,0.073858435,0.11,0.007,0.6
9850545, moderate_3,1.5,2,3,1,0.11,0.007,0.6
9850545, moderate_3,2.25,1,5,0.569216683,0.11,0.007,0.6
7141488, moderate_3,1.5,2,4,0.011496544,0.11,0.007,0.6
7141488, moderate_3,2.25,1,5,0.458828361,0.11,0.007,0.6
312382, moderate_3,1.5,2,4,0.459256231,0.11,0.007,0.6
312382, moderate_3,2.25,1,6,0.505050505,0.11,0.007,0.6
6860236, moderate_3,1.5,2,3,0.976771561,0.11,0.007,0.6
6860236, moderate_3,2.25,1,5,0.95800003,0.11,0.007,0.6
98290, moderate_3,1.5,2,4,0.127300356,0.11,0.007,0.6
98290, moderate_3,2.25,0,5,1,0.11,0.007,0.6
2738341, moderate_3,1.5,2,4,0.431189482,0.11,0.007,0.6
2738341, moderate_3,2.25,1,5,0.529193052,0.11,0.007,0.6
1381109, moderate_3,1.5,3,4,0.484848485,0.11,0.007,0.6
1381109, moderate_3,2.25,1,5,0.474747475,0.11,0.007,0.6
8555288, moderate_3,1.5,2,4,0.071259648,0.11,0.007,0.6
8555288, moderate_3,2.25,1,5,0.992775424,0.11,0.007,0.6
9849845, moderate_3,1.5,2,3,0,0.11,0.007,0.6
9849845, moderate_3,2.25,1,5,0.50528861,0.11,0.007,0.6
379536, moderate_3,1.5,2,4,0.527311994,0.11,0.007,0.6
379536, moderate_3,2.25,1,4,0,0.11,0.007,0.6
4002663, moderate_3,1.5,1,4,1,0.11,0.007,0.6
4002663, moderate_3,2.25,1,4,1,0.11,0.007,0.6
9927431, moderate_3,1.5,3,4,0.494949495,0.11,0.007,0.6
9927431, moderate_3,2.25,1,4,1,0.11,0.007,0.6
9850545, moderate_4,1.5,2,4,0.45555392,0.11,0.007,0.6
9850545, moderate_4,2.25,1,5,0.403455575,0.11,0.007,0.6
7141488, moderate_4,1.5,2,4,0.113067715,0.11,0.007,0.6
7141488, moderate_4,2.25,1,5,0.902633401,0.11,0.007,0.6
312382, moderate_4,1.5,2,4,0.11704165,0.11,0.007,0.6
312382, moderate_4,2.25,1,5,0.082625954,0.11,0.007,0.6
6860236, moderate_4,1.5,2,4,0.113120752,0.11,0.007,0.6
6860236, moderate_4,2.25,1,5,0.096690098,0.11,0.007,0.6
98290, moderate_4,1.5,2,4,0.908532122,0.11,0.007,0.6
98290, moderate_4,2.25,1,4,0.543445957,0.11,0.007,0.6
2738341, moderate_4,1.5,2,3,0.575757576,0.11,0.007,0.6
2738341, moderate_4,2.25,1,4,0.650149705,0.11,0.007,0.6
1381109, moderate_4,1.5,2,3,0.889234717,0.11,0.007,0.6
1381109, moderate_4,2.25,1,4,0.323232323,0.11,0.007,0.6
8555288, moderate_4,1.5,2,3,0.661990954,0.11,0.007,0.6
8555288, moderate_4,2.25,1,5,0.581808036,0.11,0.007,0.6
9849845, moderate_4,1.5,2,4,0.656006545,0.11,0.007,0.6
9849845, moderate_4,2.25,1,4,0.576358667,0.11,0.007,0.6
379536, moderate_4,1.5,2,4,0.452336075,0.11,0.007,0.6
379536, moderate_4,2.25,1,5,0.654739726,0.11,0.007,0.6
4002663, moderate_4,1.5,2,4,0.111111111,0.11,0.007,0.6
4002663, moderate_4,2.25,1,4,0.92242602,0.11,0.007,0.6
9927431, moderate_4,1.5,2,3,0.536528678,0.11,0.007,0.6
9927431, moderate_4,2.25,1,5,0.8003128,0.11,0.007,0.6
9850545, moderate_5,1.5,2,4,0.616161616,0.11,0.007,0.6
9850545, moderate_5,2.25,1,5,0.653762734,0.11,0.007,0.6
7141488, moderate_5,1.5,2,3,0.919191919,0.11,0.007,0.6
7141488, moderate_5,2.25,1,4,0.879021893,0.11,0.007,0.6
312382, moderate_5,1.5,2,4,0.648384477,0.11,0.007,0.6
312382, moderate_5,2.25,1,5,0.534653369,0.11,0.007,0.6
6860236, moderate_5,1.5,2,3,0.97979798,0.11,0.007,0.6
6860236, moderate_5,2.25,1,5,0.641532112,0.11,0.007,0.6
98290, moderate_5,1.5,2,4,0.666666667,0.11,0.007,0.6
98290, moderate_5,2.25,0,1,0.907188222,0.11,0.007,0.6
2738341, moderate_5,1.5,1,2,0.918600701,0.11,0.007,0.6
2738341, moderate_5,2.25,1,5,0.552158882,0.11,0.007,0.6
1381109, moderate_5,1.5,2,4,0.555555556,0.11,0.007,0.6
1381109, moderate_5,2.25,0,3,0.886742362,0.11,0.007,0.6
8555288, moderate_5,1.5,2,3,0.898989899,0.11,0.007,0.6
8555288, moderate_5,2.25,1,3,0.898989899,0.11,0.007,0.6
9849845, moderate_5,1.5,2,4,0.66089762,0.11,0.007,0.6
